Relu,1,13,13,332,0,0,0,0,0,0,0,1,13,13,332,0
MaxPool,1,13,13,332,0,3,3,0,0,2,2,1,332,0,0,0
Mean,1,332,0,0,0,0,0,0,0,0,0,1,332,0,0,0
Reshape,1,332,0,0,0,0,0,0,0,0,0,-1,332,0,0,0
MatMul,-1,332,0,0,0,0,0,0,0,0,0,-1,819,0,0,0
Relu,-1,819,0,0,0,0,0,0,0,0,0,-1,819,0,0,0
MatMul,-1,819,0,0,0,0,0,0,0,0,0,-1,6963,0,0,0
Relu,-1,6963,0,0,0,0,0,0,0,0,0,-1,6963,0,0,0
MatMul,-1,6963,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,7,7,3,38,4,4,1,56,56,38,0
Relu,1,56,56,38,0,0,0,0,0,0,0,1,56,56,38,0
MaxPool,1,56,56,38,0,3,3,0,0,2,2,1,28,28,38,0
Conv2D,1,28,28,38,0,5,5,38,153,1,1,1,28,28,153,0
Relu,1,28,28,153,0,0,0,0,0,0,0,1,28,28,153,0
MaxPool,1,28,28,153,0,3,3,0,0,2,2,1,13,13,153,0
Conv2D,1,13,13,153,0,5,5,153,230,1,1,1,13,13,230,0
Relu,1,13,13,230,0,0,0,0,0,0,0,1,13,13,230,0
Conv2D,1,13,13,230,0,5,5,230,358,1,1,1,13,13,358,0
Relu,1,13,13,358,0,0,0,0,0,0,0,1,13,13,358,0
Conv2D,1,13,13,358,0,5,5,358,153,1,1,1,13,13,153,0
Relu,1,13,13,153,0,0,0,0,0,0,0,1,13,13,153,0
MaxPool,1,13,13,153,0,3,3,0,0,2,2,1,153,0,0,0
Mean,1,153,0,0,0,0,0,0,0,0,0,1,153,0,0,0
Reshape,1,153,0,0,0,0,0,0,0,0,0,-1,153,0,0,0
MatMul,-1,153,0,0,0,0,0,0,0,0,0,-1,1228,0,0,0
Relu,-1,1228,0,0,0,0,0,0,0,0,0,-1,1228,0,0,0
MatMul,-1,1228,0,0,0,0,0,0,0,0,0,-1,1228,0,0,0
Relu,-1,1228,0,0,0,0,0,0,0,0,0,-1,1228,0,0,0
MatMul,-1,1228,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,3,3,3,25,4,4,1,56,56,25,0
Relu,1,56,56,25,0,0,0,0,0,0,0,1,56,56,25,0
MaxPool,1,56,56,25,0,3,3,0,0,2,2,1,28,28,25,0
Conv2D,1,28,28,25,0,7,7,25,230,1,1,1,28,28,230,0
Relu,1,28,28,230,0,0,0,0,0,0,0,1,28,28,230,0
MaxPool,1,28,28,230,0,3,3,0,0,2,2,1,13,13,230,0
Conv2D,1,13,13,230,0,3,3,230,652,1,1,1,13,13,652,0
Relu,1,13,13,652,0,0,0,0,0,0,0,1,13,13,652,0
Conv2D,1,13,13,652,0,3,3,652,51,1,1,1,13,13,51,0
Relu,1,13,13,51,0,0,0,0,0,0,0,1,13,13,51,0
Conv2D,1,13,13,51,0,5,5,51,179,1,1,1,13,13,179,0
Relu,1,13,13,179,0,0,0,0,0,0,0,1,13,13,179,0
MaxPool,1,13,13,179,0,3,3,0,0,2,2,1,179,0,0,0
Mean,1,179,0,0,0,0,0,0,0,0,0,1,179,0,0,0
Reshape,1,179,0,0,0,0,0,0,0,0,0,-1,179,0,0,0
MatMul,-1,179,0,0,0,0,0,0,0,0,0,-1,2457,0,0,0
Relu,-1,2457,0,0,0,0,0,0,0,0,0,-1,2457,0,0,0
MatMul,-1,2457,0,0,0,0,0,0,0,0,0,-1,1638,0,0,0
Relu,-1,1638,0,0,0,0,0,0,0,0,0,-1,1638,0,0,0
MatMul,-1,1638,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,3,3,3,44,4,4,1,56,56,44,0
Relu,1,56,56,44,0,0,0,0,0,0,0,1,56,56,44,0
MaxPool,1,56,56,44,0,3,3,0,0,2,2,1,28,28,44,0
Conv2D,1,28,28,44,0,3,3,44,249,1,1,1,28,28,249,0
Relu,1,28,28,249,0,0,0,0,0,0,0,1,28,28,249,0
MaxPool,1,28,28,249,0,3,3,0,0,2,2,1,13,13,249,0
Conv2D,1,13,13,249,0,3,3,249,576,1,1,1,13,13,576,0
Relu,1,13,13,576,0,0,0,0,0,0,0,1,13,13,576,0
Conv2D,1,13,13,576,0,7,7,576,255,1,1,1,13,13,255,0
Relu,1,13,13,255,0,0,0,0,0,0,0,1,13,13,255,0
Conv2D,1,13,13,255,0,1,1,255,179,1,1,1,13,13,179,0
Relu,1,13,13,179,0,0,0,0,0,0,0,1,13,13,179,0
MaxPool,1,13,13,179,0,3,3,0,0,2,2,1,179,0,0,0
Mean,1,179,0,0,0,0,0,0,0,0,0,1,179,0,0,0
Reshape,1,179,0,0,0,0,0,0,0,0,0,-1,179,0,0,0
MatMul,-1,179,0,0,0,0,0,0,0,0,0,-1,5734,0,0,0
Relu,-1,5734,0,0,0,0,0,0,0,0,0,-1,5734,0,0,0
MatMul,-1,5734,0,0,0,0,0,0,0,0,0,-1,6963,0,0,0
Relu,-1,6963,0,0,0,0,0,0,0,0,0,-1,6963,0,0,0
MatMul,-1,6963,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,1,1,3,63,4,4,1,56,56,63,0
Relu,1,56,56,63,0,0,0,0,0,0,0,1,56,56,63,0
MaxPool,1,56,56,63,0,3,3,0,0,2,2,1,28,28,63,0
Conv2D,1,28,28,63,0,7,7,63,268,1,1,1,28,28,268,0
Relu,1,28,28,268,0,0,0,0,0,0,0,1,28,28,268,0
MaxPool,1,28,28,268,0,3,3,0,0,2,2,1,13,13,268,0
Conv2D,1,13,13,268,0,3,3,268,153,1,1,1,13,13,153,0
Relu,1,13,13,153,0,0,0,0,0,0,0,1,13,13,153,0
Conv2D,1,13,13,153,0,5,5,153,384,1,1,1,13,13,384,0
Relu,1,13,13,384,0,0,0,0,0,0,0,1,13,13,384,0
Conv2D,1,13,13,384,0,7,7,384,307,1,1,1,13,13,307,0
Relu,1,13,13,307,0,0,0,0,0,0,0,1,13,13,307,0
MaxPool,1,13,13,307,0,3,3,0,0,2,2,1,307,0,0,0
Mean,1,307,0,0,0,0,0,0,0,0,0,1,307,0,0,0
Reshape,1,307,0,0,0,0,0,0,0,0,0,-1,307,0,0,0
MatMul,-1,307,0,0,0,0,0,0,0,0,0,-1,4095,0,0,0
Relu,-1,4095,0,0,0,0,0,0,0,0,0,-1,4095,0,0,0
MatMul,-1,4095,0,0,0,0,0,0,0,0,0,-1,4505,0,0,0
Relu,-1,4505,0,0,0,0,0,0,0,0,0,-1,4505,0,0,0
MatMul,-1,4505,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,5,5,3,76,4,4,1,56,56,76,0
Relu,1,56,56,76,0,0,0,0,0,0,0,1,56,56,76,0
MaxPool,1,56,56,76,0,3,3,0,0,2,2,1,28,28,76,0
Conv2D,1,28,28,76,0,1,1,76,153,1,1,1,28,28,153,0
Relu,1,28,28,153,0,0,0,0,0,0,0,1,28,28,153,0
MaxPool,1,28,28,153,0,3,3,0,0,2,2,1,13,13,153,0
Conv2D,1,13,13,153,0,1,1,153,422,1,1,1,13,13,422,0
Relu,1,13,13,422,0,0,0,0,0,0,0,1,13,13,422,0
Conv2D,1,13,13,422,0,1,1,422,307,1,1,1,13,13,307,0
Relu,1,13,13,307,0,0,0,0,0,0,0,1,13,13,307,0
Conv2D,1,13,13,307,0,5,5,307,358,1,1,1,13,13,358,0
Relu,1,13,13,358,0,0,0,0,0,0,0,1,13,13,358,0
MaxPool,1,13,13,358,0,3,3,0,0,2,2,1,358,0,0,0
Mean,1,358,0,0,0,0,0,0,0,0,0,1,358,0,0,0
Reshape,1,358,0,0,0,0,0,0,0,0,0,-1,358,0,0,0
MatMul,-1,358,0,0,0,0,0,0,0,0,0,-1,6963,0,0,0
Relu,-1,6963,0,0,0,0,0,0,0,0,0,-1,6963,0,0,0
MatMul,-1,6963,0,0,0,0,0,0,0,0,0,-1,2867,0,0,0
Relu,-1,2867,0,0,0,0,0,0,0,0,0,-1,2867,0,0,0
MatMul,-1,2867,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,3,3,3,63,4,4,1,56,56,63,0
Relu,1,56,56,63,0,0,0,0,0,0,0,1,56,56,63,0
MaxPool,1,56,56,63,0,3,3,0,0,2,2,1,28,28,63,0
Conv2D,1,28,28,63,0,3,3,63,230,1,1,1,28,28,230,0
Relu,1,28,28,230,0,0,0,0,0,0,0,1,28,28,230,0
MaxPool,1,28,28,230,0,3,3,0,0,2,2,1,13,13,230,0
Conv2D,1,13,13,230,0,7,7,230,383,1,1,1,13,13,383,0
Relu,1,13,13,383,0,0,0,0,0,0,0,1,13,13,383,0
Conv2D,1,13,13,383,0,7,7,383,179,1,1,1,13,13,179,0
Relu,1,13,13,179,0,0,0,0,0,0,0,1,13,13,179,0
Conv2D,1,13,13,179,0,1,1,179,435,1,1,1,13,13,435,0
Relu,1,13,13,435,0,0,0,0,0,0,0,1,13,13,435,0
MaxPool,1,13,13,435,0,3,3,0,0,2,2,1,435,0,0,0
Mean,1,435,0,0,0,0,0,0,0,0,0,1,435,0,0,0
Reshape,1,435,0,0,0,0,0,0,0,0,0,-1,435,0,0,0
MatMul,-1,435,0,0,0,0,0,0,0,0,0,-1,5734,0,0,0
Relu,-1,5734,0,0,0,0,0,0,0,0,0,-1,5734,0,0,0
MatMul,-1,5734,0,0,0,0,0,0,0,0,0,-1,819,0,0,0
Relu,-1,819,0,0,0,0,0,0,0,0,0,-1,819,0,0,0
MatMul,-1,819,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,7,7,3,51,4,4,1,56,56,51,0
Relu,1,56,56,51,0,0,0,0,0,0,0,1,56,56,51,0
MaxPool,1,56,56,51,0,3,3,0,0,2,2,1,28,28,51,0
Conv2D,1,28,28,51,0,5,5,51,249,1,1,1,28,28,249,0
Relu,1,28,28,249,0,0,0,0,0,0,0,1,28,28,249,0
MaxPool,1,28,28,249,0,3,3,0,0,2,2,1,13,13,249,0
Conv2D,1,13,13,249,0,3,3,249,614,1,1,1,13,13,614,0
Relu,1,13,13,614,0,0,0,0,0,0,0,1,13,13,614,0
Conv2D,1,13,13,614,0,1,1,614,384,1,1,1,13,13,384,0
Relu,1,13,13,384,0,0,0,0,0,0,0,1,13,13,384,0
Conv2D,1,13,13,384,0,1,1,384,153,1,1,1,13,13,153,0
Relu,1,13,13,153,0,0,0,0,0,0,0,1,13,13,153,0
MaxPool,1,13,13,153,0,3,3,0,0,2,2,1,153,0,0,0
Mean,1,153,0,0,0,0,0,0,0,0,0,1,153,0,0,0
Reshape,1,153,0,0,0,0,0,0,0,0,0,-1,153,0,0,0
MatMul,-1,153,0,0,0,0,0,0,0,0,0,-1,1228,0,0,0
Relu,-1,1228,0,0,0,0,0,0,0,0,0,-1,1228,0,0,0
MatMul,-1,1228,0,0,0,0,0,0,0,0,0,-1,3276,0,0,0
Relu,-1,3276,0,0,0,0,0,0,0,0,0,-1,3276,0,0,0
MatMul,-1,3276,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,7,7,3,25,4,4,1,56,56,25,0
Relu,1,56,56,25,0,0,0,0,0,0,0,1,56,56,25,0
MaxPool,1,56,56,25,0,3,3,0,0,2,2,1,28,28,25,0
Conv2D,1,28,28,25,0,5,5,25,57,1,1,1,28,28,57,0
Relu,1,28,28,57,0,0,0,0,0,0,0,1,28,28,57,0
MaxPool,1,28,28,57,0,3,3,0,0,2,2,1,13,13,57,0
Conv2D,1,13,13,57,0,5,5,57,422,1,1,1,13,13,422,0
Relu,1,13,13,422,0,0,0,0,0,0,0,1,13,13,422,0
Conv2D,1,13,13,422,0,1,1,422,409,1,1,1,13,13,409,0
Relu,1,13,13,409,0,0,0,0,0,0,0,1,13,13,409,0
Conv2D,1,13,13,409,0,5,5,409,332,1,1,1,13,13,332,0
Relu,1,13,13,332,0,0,0,0,0,0,0,1,13,13,332,0
MaxPool,1,13,13,332,0,3,3,0,0,2,2,1,332,0,0,0
Mean,1,332,0,0,0,0,0,0,0,0,0,1,332,0,0,0
Reshape,1,332,0,0,0,0,0,0,0,0,0,-1,332,0,0,0
MatMul,-1,332,0,0,0,0,0,0,0,0,0,-1,4095,0,0,0
Relu,-1,4095,0,0,0,0,0,0,0,0,0,-1,4095,0,0,0
MatMul,-1,4095,0,0,0,0,0,0,0,0,0,-1,2867,0,0,0
Relu,-1,2867,0,0,0,0,0,0,0,0,0,-1,2867,0,0,0
MatMul,-1,2867,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,1,1,3,51,4,4,1,56,56,51,0
Relu,1,56,56,51,0,0,0,0,0,0,0,1,56,56,51,0
MaxPool,1,56,56,51,0,3,3,0,0,2,2,1,28,28,51,0
Conv2D,1,28,28,51,0,1,1,51,153,1,1,1,28,28,153,0
Relu,1,28,28,153,0,0,0,0,0,0,0,1,28,28,153,0
MaxPool,1,28,28,153,0,3,3,0,0,2,2,1,13,13,153,0
Conv2D,1,13,13,153,0,7,7,153,192,1,1,1,13,13,192,0
Relu,1,13,13,192,0,0,0,0,0,0,0,1,13,13,192,0
Conv2D,1,13,13,192,0,7,7,192,307,1,1,1,13,13,307,0
Relu,1,13,13,307,0,0,0,0,0,0,0,1,13,13,307,0
Conv2D,1,13,13,307,0,5,5,307,204,1,1,1,13,13,204,0
Relu,1,13,13,204,0,0,0,0,0,0,0,1,13,13,204,0
MaxPool,1,13,13,204,0,3,3,0,0,2,2,1,204,0,0,0
Mean,1,204,0,0,0,0,0,0,0,0,0,1,204,0,0,0
Reshape,1,204,0,0,0,0,0,0,0,0,0,-1,204,0,0,0
MatMul,-1,204,0,0,0,0,0,0,0,0,0,-1,1228,0,0,0
Relu,-1,1228,0,0,0,0,0,0,0,0,0,-1,1228,0,0,0
MatMul,-1,1228,0,0,0,0,0,0,0,0,0,-1,1638,0,0,0
Relu,-1,1638,0,0,0,0,0,0,0,0,0,-1,1638,0,0,0
MatMul,-1,1638,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,7,7,3,57,4,4,1,56,56,57,0
Relu,1,56,56,57,0,0,0,0,0,0,0,1,56,56,57,0
MaxPool,1,56,56,57,0,3,3,0,0,2,2,1,28,28,57,0
Conv2D,1,28,28,57,0,3,3,57,38,1,1,1,28,28,38,0
Relu,1,28,28,38,0,0,0,0,0,0,0,1,28,28,38,0
MaxPool,1,28,28,38,0,3,3,0,0,2,2,1,13,13,38,0
Conv2D,1,13,13,38,0,3,3,38,460,1,1,1,13,13,460,0
Relu,1,13,13,460,0,0,0,0,0,0,0,1,13,13,460,0
Conv2D,1,13,13,460,0,1,1,460,307,1,1,1,13,13,307,0
Relu,1,13,13,307,0,0,0,0,0,0,0,1,13,13,307,0
Conv2D,1,13,13,307,0,7,7,307,281,1,1,1,13,13,281,0
Relu,1,13,13,281,0,0,0,0,0,0,0,1,13,13,281,0
MaxPool,1,13,13,281,0,3,3,0,0,2,2,1,281,0,0,0
Mean,1,281,0,0,0,0,0,0,0,0,0,1,281,0,0,0
Reshape,1,281,0,0,0,0,0,0,0,0,0,-1,281,0,0,0
MatMul,-1,281,0,0,0,0,0,0,0,0,0,-1,2048,0,0,0
Relu,-1,2048,0,0,0,0,0,0,0,0,0,-1,2048,0,0,0
MatMul,-1,2048,0,0,0,0,0,0,0,0,0,-1,2457,0,0,0
Relu,-1,2457,0,0,0,0,0,0,0,0,0,-1,2457,0,0,0
MatMul,-1,2457,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,7,7,3,70,4,4,1,56,56,70,0
Relu,1,56,56,70,0,0,0,0,0,0,0,1,56,56,70,0
MaxPool,1,56,56,70,0,3,3,0,0,2,2,1,28,28,70,0
Conv2D,1,28,28,70,0,1,1,70,153,1,1,1,28,28,153,0
Relu,1,28,28,153,0,0,0,0,0,0,0,1,28,28,153,0
MaxPool,1,28,28,153,0,3,3,0,0,2,2,1,13,13,153,0
Conv2D,1,13,13,153,0,7,7,153,537,1,1,1,13,13,537,0
Relu,1,13,13,537,0,0,0,0,0,0,0,1,13,13,537,0
Conv2D,1,13,13,537,0,5,5,537,435,1,1,1,13,13,435,0
Relu,1,13,13,435,0,0,0,0,0,0,0,1,13,13,435,0
Conv2D,1,13,13,435,0,7,7,435,51,1,1,1,13,13,51,0
Relu,1,13,13,51,0,0,0,0,0,0,0,1,13,13,51,0
MaxPool,1,13,13,51,0,3,3,0,0,2,2,1,51,0,0,0
Mean,1,51,0,0,0,0,0,0,0,0,0,1,51,0,0,0
Reshape,1,51,0,0,0,0,0,0,0,0,0,-1,51,0,0,0
MatMul,-1,51,0,0,0,0,0,0,0,0,0,-1,2867,0,0,0
Relu,-1,2867,0,0,0,0,0,0,0,0,0,-1,2867,0,0,0
MatMul,-1,2867,0,0,0,0,0,0,0,0,0,-1,2457,0,0,0
Relu,-1,2457,0,0,0,0,0,0,0,0,0,-1,2457,0,0,0
MatMul,-1,2457,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,5,5,3,38,4,4,1,56,56,38,0
Relu,1,56,56,38,0,0,0,0,0,0,0,1,56,56,38,0
MaxPool,1,56,56,38,0,3,3,0,0,2,2,1,28,28,38,0
Conv2D,1,28,28,38,0,3,3,38,249,1,1,1,28,28,249,0
Relu,1,28,28,249,0,0,0,0,0,0,0,1,28,28,249,0
MaxPool,1,28,28,249,0,3,3,0,0,2,2,1,13,13,249,0
Conv2D,1,13,13,249,0,3,3,249,422,1,1,1,13,13,422,0
Relu,1,13,13,422,0,0,0,0,0,0,0,1,13,13,422,0
Conv2D,1,13,13,422,0,1,1,422,384,1,1,1,13,13,384,0
Relu,1,13,13,384,0,0,0,0,0,0,0,1,13,13,384,0
Conv2D,1,13,13,384,0,5,5,384,76,1,1,1,13,13,76,0
Relu,1,13,13,76,0,0,0,0,0,0,0,1,13,13,76,0
MaxPool,1,13,13,76,0,3,3,0,0,2,2,1,76,0,0,0
Mean,1,76,0,0,0,0,0,0,0,0,0,1,76,0,0,0
Reshape,1,76,0,0,0,0,0,0,0,0,0,-1,76,0,0,0
MatMul,-1,76,0,0,0,0,0,0,0,0,0,-1,6963,0,0,0
Relu,-1,6963,0,0,0,0,0,0,0,0,0,-1,6963,0,0,0
MatMul,-1,6963,0,0,0,0,0,0,0,0,0,-1,3686,0,0,0
Relu,-1,3686,0,0,0,0,0,0,0,0,0,-1,3686,0,0,0
MatMul,-1,3686,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,7,7,3,25,4,4,1,56,56,25,0
Relu,1,56,56,25,0,0,0,0,0,0,0,1,56,56,25,0
MaxPool,1,56,56,25,0,3,3,0,0,2,2,1,28,28,25,0
Conv2D,1,28,28,25,0,7,7,25,211,1,1,1,28,28,211,0
Relu,1,28,28,211,0,0,0,0,0,0,0,1,28,28,211,0
MaxPool,1,28,28,211,0,3,3,0,0,2,2,1,13,13,211,0
Conv2D,1,13,13,211,0,5,5,211,115,1,1,1,13,13,115,0
Relu,1,13,13,115,0,0,0,0,0,0,0,1,13,13,115,0
Conv2D,1,13,13,115,0,7,7,115,307,1,1,1,13,13,307,0
Relu,1,13,13,307,0,0,0,0,0,0,0,1,13,13,307,0
Conv2D,1,13,13,307,0,1,1,307,358,1,1,1,13,13,358,0
Relu,1,13,13,358,0,0,0,0,0,0,0,1,13,13,358,0
MaxPool,1,13,13,358,0,3,3,0,0,2,2,1,358,0,0,0
Mean,1,358,0,0,0,0,0,0,0,0,0,1,358,0,0,0
Reshape,1,358,0,0,0,0,0,0,0,0,0,-1,358,0,0,0
MatMul,-1,358,0,0,0,0,0,0,0,0,0,-1,3686,0,0,0
Relu,-1,3686,0,0,0,0,0,0,0,0,0,-1,3686,0,0,0
MatMul,-1,3686,0,0,0,0,0,0,0,0,0,-1,3686,0,0,0
Relu,-1,3686,0,0,0,0,0,0,0,0,0,-1,3686,0,0,0
MatMul,-1,3686,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,1,1,3,70,4,4,1,56,56,70,0
Relu,1,56,56,70,0,0,0,0,0,0,0,1,56,56,70,0
MaxPool,1,56,56,70,0,3,3,0,0,2,2,1,28,28,70,0
Conv2D,1,28,28,70,0,1,1,70,38,1,1,1,28,28,38,0
Relu,1,28,28,38,0,0,0,0,0,0,0,1,28,28,38,0
MaxPool,1,28,28,38,0,3,3,0,0,2,2,1,13,13,38,0
Conv2D,1,13,13,38,0,7,7,38,76,1,1,1,13,13,76,0
Relu,1,13,13,76,0,0,0,0,0,0,0,1,13,13,76,0
Conv2D,1,13,13,76,0,5,5,76,409,1,1,1,13,13,409,0
Relu,1,13,13,409,0,0,0,0,0,0,0,1,13,13,409,0
Conv2D,1,13,13,409,0,5,5,409,153,1,1,1,13,13,153,0
Relu,1,13,13,153,0,0,0,0,0,0,0,1,13,13,153,0
MaxPool,1,13,13,153,0,3,3,0,0,2,2,1,153,0,0,0
Mean,1,153,0,0,0,0,0,0,0,0,0,1,153,0,0,0
Reshape,1,153,0,0,0,0,0,0,0,0,0,-1,153,0,0,0
MatMul,-1,153,0,0,0,0,0,0,0,0,0,-1,5324,0,0,0
Relu,-1,5324,0,0,0,0,0,0,0,0,0,-1,5324,0,0,0
MatMul,-1,5324,0,0,0,0,0,0,0,0,0,-1,4915,0,0,0
Relu,-1,4915,0,0,0,0,0,0,0,0,0,-1,4915,0,0,0
MatMul,-1,4915,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,5,5,3,76,4,4,1,56,56,76,0
Relu,1,56,56,76,0,0,0,0,0,0,0,1,56,56,76,0
MaxPool,1,56,56,76,0,3,3,0,0,2,2,1,28,28,76,0
Conv2D,1,28,28,76,0,3,3,76,172,1,1,1,28,28,172,0
Relu,1,28,28,172,0,0,0,0,0,0,0,1,28,28,172,0
MaxPool,1,28,28,172,0,3,3,0,0,2,2,1,13,13,172,0
Conv2D,1,13,13,172,0,7,7,172,383,1,1,1,13,13,383,0
Relu,1,13,13,383,0,0,0,0,0,0,0,1,13,13,383,0
Conv2D,1,13,13,383,0,7,7,383,153,1,1,1,13,13,153,0
Relu,1,13,13,153,0,0,0,0,0,0,0,1,13,13,153,0
Conv2D,1,13,13,153,0,1,1,153,435,1,1,1,13,13,435,0
Relu,1,13,13,435,0,0,0,0,0,0,0,1,13,13,435,0
MaxPool,1,13,13,435,0,3,3,0,0,2,2,1,435,0,0,0
Mean,1,435,0,0,0,0,0,0,0,0,0,1,435,0,0,0
Reshape,1,435,0,0,0,0,0,0,0,0,0,-1,435,0,0,0
MatMul,-1,435,0,0,0,0,0,0,0,0,0,-1,4915,0,0,0
Relu,-1,4915,0,0,0,0,0,0,0,0,0,-1,4915,0,0,0
MatMul,-1,4915,0,0,0,0,0,0,0,0,0,-1,5734,0,0,0
Relu,-1,5734,0,0,0,0,0,0,0,0,0,-1,5734,0,0,0
MatMul,-1,5734,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,7,7,3,32,4,4,1,56,56,32,0
Relu,1,56,56,32,0,0,0,0,0,0,0,1,56,56,32,0
MaxPool,1,56,56,32,0,3,3,0,0,2,2,1,28,28,32,0
Conv2D,1,28,28,32,0,3,3,32,57,1,1,1,28,28,57,0
Relu,1,28,28,57,0,0,0,0,0,0,0,1,28,28,57,0
MaxPool,1,28,28,57,0,3,3,0,0,2,2,1,13,13,57,0
Conv2D,1,13,13,57,0,7,7,57,576,1,1,1,13,13,576,0
Relu,1,13,13,576,0,0,0,0,0,0,0,1,13,13,576,0
Conv2D,1,13,13,576,0,5,5,576,76,1,1,1,13,13,76,0
Relu,1,13,13,76,0,0,0,0,0,0,0,1,13,13,76,0
Conv2D,1,13,13,76,0,1,1,76,358,1,1,1,13,13,358,0
Relu,1,13,13,358,0,0,0,0,0,0,0,1,13,13,358,0
MaxPool,1,13,13,358,0,3,3,0,0,2,2,1,358,0,0,0
Mean,1,358,0,0,0,0,0,0,0,0,0,1,358,0,0,0
Reshape,1,358,0,0,0,0,0,0,0,0,0,-1,358,0,0,0
MatMul,-1,358,0,0,0,0,0,0,0,0,0,-1,1638,0,0,0
Relu,-1,1638,0,0,0,0,0,0,0,0,0,-1,1638,0,0,0
MatMul,-1,1638,0,0,0,0,0,0,0,0,0,-1,3276,0,0,0
Relu,-1,3276,0,0,0,0,0,0,0,0,0,-1,3276,0,0,0
MatMul,-1,3276,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,1,1,3,38,4,4,1,56,56,38,0
Relu,1,56,56,38,0,0,0,0,0,0,0,1,56,56,38,0
MaxPool,1,56,56,38,0,3,3,0,0,2,2,1,28,28,38,0
Conv2D,1,28,28,38,0,3,3,38,57,1,1,1,28,28,57,0
Relu,1,28,28,57,0,0,0,0,0,0,0,1,28,28,57,0
MaxPool,1,28,28,57,0,3,3,0,0,2,2,1,13,13,57,0
Conv2D,1,13,13,57,0,7,7,57,460,1,1,1,13,13,460,0
Relu,1,13,13,460,0,0,0,0,0,0,0,1,13,13,460,0
Conv2D,1,13,13,460,0,7,7,460,153,1,1,1,13,13,153,0
Relu,1,13,13,153,0,0,0,0,0,0,0,1,13,13,153,0
Conv2D,1,13,13,153,0,7,7,153,153,1,1,1,13,13,153,0
Relu,1,13,13,153,0,0,0,0,0,0,0,1,13,13,153,0
MaxPool,1,13,13,153,0,3,3,0,0,2,2,1,153,0,0,0
Mean,1,153,0,0,0,0,0,0,0,0,0,1,153,0,0,0
Reshape,1,153,0,0,0,0,0,0,0,0,0,-1,153,0,0,0
MatMul,-1,153,0,0,0,0,0,0,0,0,0,-1,3276,0,0,0
Relu,-1,3276,0,0,0,0,0,0,0,0,0,-1,3276,0,0,0
MatMul,-1,3276,0,0,0,0,0,0,0,0,0,-1,1228,0,0,0
Relu,-1,1228,0,0,0,0,0,0,0,0,0,-1,1228,0,0,0
MatMul,-1,1228,0,0,0,0,0,0,0,0,0,-1,1000,0,0,0
Placeholder,0,0,0,0,0,0,0,0,0,0,0,1,224,224,3,0
Conv2D,1,224,224,3,0,1,1,3,89,4,4,1,56,56,89,0
